height,weight,label
149,55,normal
144,57,fat
219,62,thin
212,63,thin
120,56,fat
191,63,thin
121,61,fat
211,57,thin
214,55,thin
160,64,normal
219,65,thin
206,64,thin
174,65,normal
189,59,thin
191,60,thin
147,58,fat
206,61,thin
110,63,fat
208,61,thin
143,64,fat
201,59,thin
134,57,fat
211,57,thin
199,63,thin
111,60,fat
154,59,normal
140,65,fat
131,56,fat
183,60,thin
130,57,fat
142,57,fat
135,57,fat
175,61,normal
139,62,fat
186,65,normal
209,65,thin
198,59,thin
125,63,fat
147,63,fat
129,61,fat
155,61,fat
197,60,thin
175,57,normal
190,56,thin
171,59,normal
133,63,fat
181,56,thin
162,61,normal
159,61,normal
192,60,thin
181,64,normal
158,55,normal
141,59,fat
124,57,fat
146,60,fat
191,55,thin
159,57,normal
166,64,normal
136,58,fat
148,58,fat
202,55,thin
216,59,thin
211,56,thin
168,60,normal
212,60,thin
214,65,thin
180,56,thin
169,58,normal
208,56,thin
146,64,fat
157,60,normal
203,64,thin
169,56,normal
132,59,fat
205,61,thin
157,57,normal
131,57,fat
157,64,fat
136,58,fat
116,65,fat
206,58,thin
166,60,normal
169,57,normal
134,60,fat
142,60,fat
130,56,fat
112,62,fat
117,58,fat
208,55,thin
142,57,fat
201,60,thin
160,62,normal
133,55,fat
164,65,normal
131,55,fat
197,55,thin
210,56,thin
174,61,normal
139,61,fat
193,57,thin
202,63,thin
196,60,thin
140,61,fat
130,60,fat
191,61,thin
213,62,thin
139,62,fat
111,63,fat
151,61,fat
154,64,fat
110,63,fat
203,62,thin
200,61,thin
141,61,fat
182,62,normal
183,62,normal
186,62,thin
151,61,fat
117,58,fat
123,62,fat
194,62,thin
192,61,thin
114,57,fat
191,63,thin
188,59,thin
118,55,fat
208,57,thin
147,59,fat
211,61,thin
218,61,thin
212,58,thin
149,55,normal
164,58,normal
169,61,normal
152,61,fat
156,60,normal
199,65,thin
166,55,normal
119,57,fat
118,62,fat
133,63,fat
163,56,normal
184,65,normal
179,60,normal
199,55,thin
166,64,normal
153,57,normal
169,64,normal
206,55,thin
126,55,fat
140,63,fat
165,65,normal
203,57,thin
185,61,thin
178,56,thin
215,55,thin
125,60,fat
123,59,fat
174,60,normal
190,57,thin
134,58,fat
132,63,fat
112,62,fat
144,56,fat
155,55,normal
201,63,thin
200,57,thin
212,61,thin
184,55,thin
162,63,normal
159,58,normal
202,56,thin
197,64,thin
185,56,thin
134,62,fat
152,59,fat
218,57,thin
180,62,normal
206,58,thin
167,64,normal
120,60,fat
133,58,fat
193,56,thin
161,55,normal
186,60,thin
146,59,fat
201,55,thin
216,62,thin
120,59,fat
163,64,normal
145,59,fat
205,64,thin
175,56,thin
114,62,fat
165,65,normal
112,56,fat
153,63,fat
123,62,fat
213,59,thin
132,65,fat
113,65,fat
137,57,fat
193,64,thin
216,60,thin
169,55,normal
179,61,normal
145,58,fat
202,59,thin
132,57,fat
204,63,thin
155,59,normal
145,65,fat
190,63,thin
187,55,thin
137,60,fat
204,64,thin
128,63,fat
153,59,fat
110,62,fat
129,56,fat
190,56,thin
131,64,fat
132,65,fat
153,59,fat
200,56,thin
162,57,normal
155,56,normal
175,56,thin
186,60,thin
191,59,thin
196,56,thin
167,59,normal
204,61,thin
180,60,normal
203,63,thin
219,58,thin
136,61,fat
127,60,fat
135,56,fat
190,57,thin
203,56,thin
129,60,fat
171,56,normal
190,64,thin
120,64,fat
124,60,fat
142,61,fat
128,65,fat
171,63,normal
176,56,thin
163,61,normal
110,60,fat
114,58,fat
124,56,fat
191,55,thin
138,59,fat
155,65,fat
155,59,normal
204,60,thin
178,56,thin
132,62,fat
186,63,thin
125,58,fat
203,65,thin
159,64,fat
193,62,thin
212,62,thin
171,63,normal
134,58,fat
176,63,normal
196,59,thin
139,61,fat
220,63,thin
198,63,thin
152,59,fat
180,63,normal
176,62,normal
214,56,thin
138,64,fat
122,59,fat
173,61,normal
203,61,thin
117,56,fat
204,65,thin
185,56,thin
169,60,normal
216,55,thin
130,58,fat
191,61,thin
164,62,normal
204,65,thin
147,59,fat
140,57,fat
161,61,normal
123,58,fat
201,65,thin
159,55,normal
163,56,normal
190,58,thin
156,64,fat
211,59,thin
132,60,fat
153,55,normal
156,57,normal
182,57,thin
195,59,thin
209,59,thin
123,57,fat
161,61,normal
135,62,fat
197,63,thin
119,63,fat
128,65,fat
157,59,normal
148,63,fat
118,55,fat
118,58,fat
220,60,thin
114,62,fat
167,58,normal
145,59,fat
145,56,fat
118,55,fat
126,65,fat
190,64,thin
165,62,normal
185,56,thin
186,57,thin
138,55,fat
177,59,normal
213,56,thin
208,65,thin
182,57,thin
209,58,thin
124,65,fat
127,60,fat
125,56,fat
110,57,fat
173,65,normal
213,62,thin
190,56,thin
159,63,normal
181,65,normal
143,62,fat
145,65,fat
191,56,thin
183,64,normal
151,59,fat
155,61,fat
171,55,normal
131,56,fat
212,61,thin
172,63,normal
160,63,normal
203,59,thin
131,56,fat
204,56,thin
135,65,fat
170,63,normal
149,65,fat
184,56,thin
152,58,fat
118,60,fat
187,65,normal
180,63,normal
131,57,fat
169,55,normal
161,58,normal
115,64,fat
142,55,fat
156,64,fat
136,59,fat
153,63,fat
169,58,normal
172,59,normal
179,59,thin
186,63,thin
155,62,fat
144,62,fat
120,55,fat
112,57,fat
183,55,thin
168,57,normal
163,55,normal
130,60,fat
130,65,fat
187,61,thin
190,59,thin
139,64,fat
180,57,thin
205,62,thin
183,60,thin
205,64,thin
123,63,fat
178,64,normal
124,61,fat
184,61,thin
206,61,thin
123,64,fat
211,57,thin
159,60,normal
136,63,fat
192,61,thin
171,63,normal
200,56,thin
151,59,fat
150,60,fat
186,59,thin
212,57,thin
201,64,thin
134,65,fat
145,55,fat
205,64,thin
137,58,fat
206,65,thin
192,56,thin
189,64,thin
213,62,thin
155,63,fat
175,63,normal
143,63,fat
174,63,normal
216,56,thin
164,58,normal
205,59,thin
190,62,thin
200,58,thin
207,57,thin
185,62,thin
169,63,normal
111,62,fat
183,63,normal
137,61,fat
184,59,thin
208,57,thin
155,60,normal
171,62,normal
179,57,thin
184,61,thin
163,65,normal
159,63,normal
180,62,normal
176,60,normal
146,60,fat
156,57,normal
167,57,normal
133,56,fat
166,62,normal
218,59,thin
178,58,thin
143,58,fat
148,60,fat
176,62,normal
207,55,thin
161,59,normal
149,55,normal
161,63,normal
159,59,normal
150,62,fat
199,55,thin
208,65,thin
208,65,thin
121,55,fat
119,61,fat
170,56,normal
178,60,normal
201,62,thin
195,55,thin
184,60,thin
150,62,fat
216,63,thin
171,60,normal
186,61,thin
120,57,fat
216,61,thin
209,63,thin
110,56,fat
111,62,fat
175,58,normal
146,58,fat
117,60,fat
172,64,normal
164,64,normal
172,59,normal
190,58,thin
166,57,normal
214,62,thin
118,61,fat
128,63,fat
124,62,fat
123,60,fat
176,57,thin
156,65,fat
191,55,thin
200,61,thin
113,57,fat
215,64,thin
131,56,fat
140,58,fat
137,56,fat
161,61,normal
123,61,fat
174,58,normal
168,59,normal
216,59,thin
168,64,normal
184,58,thin
201,58,thin
206,60,thin
203,61,thin
151,62,fat
196,64,thin
132,55,fat
121,65,fat
205,55,thin
184,65,normal
143,64,fat
166,58,normal
169,55,normal
113,59,fat
153,62,fat
138,56,fat
166,55,normal
201,55,thin
146,62,fat
146,60,fat
167,55,normal
217,58,thin
140,58,fat
136,57,fat
184,64,normal
192,62,thin
196,59,thin
188,65,thin
130,64,fat
113,60,fat
212,55,thin
135,65,fat
142,64,fat
213,65,thin
118,63,fat
215,62,thin
178,55,thin
127,55,fat
128,56,fat
210,65,thin
217,62,thin
156,55,normal
174,64,normal
219,62,thin
188,55,thin
210,59,thin
179,63,normal
218,55,thin
182,55,thin
170,62,normal
176,63,normal
112,61,fat
215,61,thin
143,55,fat
193,63,thin
197,63,thin
173,63,normal
191,64,thin
128,60,fat
127,57,fat
192,65,thin
195,56,thin
168,62,normal
210,65,thin
159,60,normal
112,57,fat
112,56,fat
150,56,normal
185,63,thin
113,55,fat
127,62,fat
140,65,fat
200,56,thin
183,64,normal
128,57,fat
114,64,fat
135,63,fat
122,57,fat
200,65,thin
146,60,fat
169,57,normal
116,59,fat
118,65,fat
120,55,fat
173,65,normal
185,62,thin
131,60,fat
171,60,normal
206,60,thin
144,60,fat
206,65,thin
180,58,thin
130,56,fat
142,57,fat
168,59,normal
211,63,thin
145,65,fat
166,59,normal
194,57,thin
201,57,thin
217,59,thin
206,65,thin
180,55,thin
137,62,fat
163,65,normal
217,62,thin
218,65,thin
211,58,thin
216,63,thin
199,61,thin
199,60,thin
172,59,normal
152,55,normal
110,63,fat
194,65,thin
209,58,thin
138,65,fat
209,59,thin
191,61,thin
174,63,normal
193,63,thin
163,61,normal
110,57,fat
168,60,normal
143,64,fat
201,63,thin
131,57,fat
219,55,thin
122,57,fat
155,64,fat
138,64,fat
130,62,fat
133,63,fat
166,57,normal
201,63,thin
157,55,normal
142,56,fat
149,58,fat
211,61,thin
126,56,fat
166,65,normal
196,64,thin
211,65,thin
154,63,fat
213,60,thin
173,55,thin
214,64,thin
217,59,thin
136,65,fat
193,62,thin
111,55,fat
187,65,normal
140,64,fat
110,60,fat
203,58,thin
173,63,normal
135,60,fat
171,59,normal
140,64,fat
157,65,fat
133,55,fat
216,55,thin
159,64,fat
153,56,normal
112,63,fat
143,58,fat
161,55,normal
124,58,fat
112,56,fat
153,57,normal
183,60,thin
137,61,fat
173,57,normal
147,65,fat
173,60,normal
179,58,thin
147,63,fat
171,65,normal
185,65,normal
129,57,fat
205,64,thin
159,59,normal
157,63,fat
140,59,fat
199,59,thin
202,55,thin
142,62,fat
128,63,fat
157,57,normal
177,57,thin
207,65,thin
131,57,fat
125,56,fat
202,63,thin
160,55,normal
185,59,thin
126,58,fat
156,57,normal
146,58,fat
204,58,thin
184,60,thin
177,55,thin
167,61,normal
118,61,fat
156,61,fat
123,56,fat
127,64,fat
135,56,fat
128,64,fat
202,60,thin
211,63,thin
162,63,normal
112,58,fat
208,60,thin
207,57,thin
113,64,fat
153,59,fat
125,60,fat
173,63,normal
146,59,fat
214,65,thin
173,62,normal
206,61,thin
194,62,thin
190,65,thin
132,56,fat
143,56,fat
180,58,thin
151,64,fat
165,61,normal
208,60,thin
121,61,fat
121,62,fat
141,60,fat
137,57,fat
152,64,fat
201,56,thin
215,58,thin
121,58,fat
173,57,normal
121,60,fat
209,59,thin
207,62,thin
177,58,normal
132,65,fat
207,63,thin
185,62,thin
160,65,fat
209,61,thin
111,65,fat
139,65,fat
118,60,fat
179,57,thin
119,57,fat
130,61,fat
205,65,thin
110,60,fat
126,63,fat
163,59,normal
161,64,normal
167,65,normal
206,57,thin
173,60,normal
164,61,normal
132,59,fat
152,63,fat
164,65,normal
177,59,normal
124,63,fat
207,64,thin
141,60,fat
115,59,fat
111,63,fat
197,61,thin
213,62,thin
174,62,normal
165,64,normal
170,60,normal
197,60,thin
160,58,normal
202,55,thin
139,55,fat
199,58,thin
124,65,fat
203,55,thin
165,56,normal
118,56,fat
219,64,thin
191,60,thin
164,65,normal
185,61,thin
131,55,fat
186,57,thin
141,63,fat
176,65,normal
143,55,fat
170,58,normal
201,62,thin
166,60,normal
202,65,thin
212,58,thin
123,62,fat
143,55,fat
165,64,normal
145,63,fat
167,65,normal
219,60,thin
128,55,fat
156,55,normal
186,59,thin
136,60,fat
134,56,fat
139,63,fat
157,57,normal
134,63,fat
187,56,thin
179,57,thin
220,57,thin
204,59,thin
151,65,fat
130,59,fat
151,60,fat
135,58,fat
172,59,normal
157,59,normal
162,59,normal
181,61,normal
178,65,normal
174,59,normal
169,62,normal
202,58,thin
217,60,thin
195,58,thin
215,64,thin
143,64,fat
196,58,thin
174,65,normal
191,64,thin
147,55,fat
127,65,fat
206,61,thin
111,61,fat
112,61,fat
177,57,thin
183,60,thin
211,61,thin
173,55,thin
164,55,normal
181,55,thin
158,65,fat
117,59,fat
181,55,thin
189,57,thin
155,62,fat
187,62,thin
179,64,normal
151,62,fat
182,65,normal
118,64,fat
163,63,normal
197,56,thin
190,55,thin
202,65,thin
167,61,normal
209,64,thin
195,59,thin
170,61,normal
138,62,fat
187,55,thin
190,59,thin
175,63,normal
184,60,thin
141,58,fat
164,63,normal
111,59,fat
206,60,thin
192,56,thin
152,61,fat
125,61,fat
140,58,fat
191,58,thin
149,59,fat
110,55,fat
128,62,fat
164,62,normal
114,61,fat
189,59,thin
187,58,thin
159,63,normal
202,59,thin
165,55,normal
191,55,thin
174,62,normal
166,59,normal
129,59,fat
152,58,fat
219,61,thin
166,56,normal
133,57,fat
154,64,fat
171,55,normal
111,63,fat
165,59,normal
123,65,fat
171,58,normal
197,64,thin
203,59,thin
205,55,thin
209,64,thin
207,55,thin
118,57,fat
138,59,fat
218,65,thin
167,60,normal
128,62,fat
214,56,thin
173,63,normal
117,63,fat
158,64,fat
124,64,fat
126,57,fat
146,58,fat
202,57,thin
111,59,fat
146,55,fat
118,59,fat
132,65,fat
202,60,thin
169,63,normal
121,58,fat
211,57,thin
210,57,thin
200,57,thin
158,59,normal
157,63,fat
203,65,thin
148,63,fat
165,57,normal
121,60,fat
182,59,thin
122,62,fat
113,61,fat
167,60,normal
171,64,normal
208,64,thin
205,59,thin
119,65,fat
151,64,fat
180,61,normal
200,60,thin
177,63,normal
198,55,thin
215,65,thin
195,61,thin
144,62,fat
129,59,fat
110,58,fat
131,57,fat
213,56,thin
151,55,normal
173,62,normal
137,62,fat
131,60,fat
216,58,thin
179,61,normal
181,58,thin
112,62,fat
206,58,thin
192,60,thin
170,57,normal
195,61,thin
176,55,thin
195,56,thin
118,58,fat
151,61,fat
189,64,thin
149,61,fat
140,61,fat
201,59,thin
195,61,thin
206,62,thin
146,58,fat
137,62,fat
117,58,fat
154,55,normal
151,63,fat
174,59,normal
177,61,normal
145,64,fat
218,65,thin
195,57,thin
220,58,thin
192,65,thin
149,57,fat
131,58,fat
164,57,normal
197,62,thin
152,62,fat
165,65,normal
206,62,thin
170,62,normal
193,61,thin
172,64,normal
168,62,normal
119,62,fat
164,59,normal
143,62,fat
208,55,thin
151,56,normal
135,55,fat
123,56,fat
164,61,normal
178,58,thin
211,63,thin
220,56,thin
169,59,normal
210,55,thin
150,64,fat
180,64,normal
207,62,thin
149,63,fat
175,60,normal
135,60,fat
147,62,fat
192,61,thin
186,65,normal
176,57,thin
138,65,fat
196,63,thin
161,57,normal
127,57,fat
160,63,normal
175,55,thin
209,64,thin
170,65,normal
180,65,normal
207,57,thin
168,65,normal
159,57,normal
162,59,normal
179,58,thin
193,61,thin
131,64,fat
135,61,fat
160,62,normal
193,57,thin
170,59,normal
179,63,normal
131,62,fat
178,55,thin
167,63,normal
172,60,normal
121,55,fat
172,56,normal
159,58,normal
203,60,thin
110,61,fat
114,60,fat
153,56,normal
202,61,thin
183,60,thin
123,58,fat
169,63,normal
216,60,thin
191,65,thin
198,57,thin
120,65,fat
139,59,fat
219,62,thin
180,61,normal
204,58,thin
118,55,fat
136,65,fat
209,58,thin
197,63,thin
114,63,fat
207,56,thin
126,64,fat
151,65,fat
114,64,fat
202,56,thin
149,59,fat
180,55,thin
162,65,normal
209,55,thin
156,59,normal
166,64,normal
129,63,fat
187,65,normal
156,55,normal
214,61,thin
174,56,thin
189,62,thin
197,60,thin
115,57,fat
195,58,thin
200,63,thin
165,60,normal
145,59,fat
124,62,fat
123,58,fat
157,56,normal
188,65,thin
203,63,thin
164,65,normal
208,63,thin
209,59,thin
197,62,thin
179,63,normal
187,65,normal
162,65,normal
195,58,thin
186,61,thin
205,63,thin
120,62,fat
213,59,thin
120,59,fat
200,56,thin
143,63,fat
212,61,thin
179,60,normal
188,60,thin
220,59,thin
198,60,thin
213,60,thin
193,58,thin
177,59,normal
117,57,fat
195,59,thin
159,61,normal
148,61,fat
190,55,thin
200,59,thin
123,64,fat
187,60,thin
215,65,thin
181,62,normal
119,57,fat
173,62,normal
200,65,thin
145,61,fat
195,64,thin
144,56,fat
188,63,thin
138,65,fat
160,63,normal
218,60,thin
126,60,fat
173,57,normal
177,57,thin
181,57,thin
157,56,normal
111,60,fat
123,65,fat
163,64,normal
192,64,thin
121,56,fat
213,62,thin
180,61,normal
151,64,fat
130,64,fat
161,63,normal
119,56,fat
153,61,fat
147,65,fat
179,63,normal
197,58,thin
131,63,fat
206,58,thin
124,60,fat
206,56,thin
113,63,fat
158,61,normal
196,61,thin
172,57,normal
121,58,fat
119,57,fat
209,62,thin
177,64,normal
181,56,thin
144,58,fat
164,62,normal
157,61,normal
182,64,normal
117,60,fat
126,64,fat
155,57,normal
186,59,thin
127,59,fat
198,62,thin
217,61,thin
111,63,fat
164,58,normal
209,63,thin
207,56,thin
213,58,thin
114,62,fat
208,56,thin
177,65,normal
176,55,thin
122,60,fat
161,59,normal
193,58,thin
135,57,fat
169,61,normal
126,62,fat
157,59,normal
219,56,thin
203,62,thin
117,56,fat
212,63,thin
147,61,fat
179,60,normal
110,65,fat
145,56,fat
165,64,normal
125,57,fat
112,60,fat
114,59,fat
151,63,fat
118,60,fat
158,61,normal
111,63,fat
205,65,thin
144,56,fat
121,59,fat
136,59,fat
177,60,normal
157,64,fat
194,56,thin
125,55,fat
164,64,normal
190,56,thin
172,61,normal
194,55,thin
186,60,thin
171,60,normal
176,56,thin
162,55,normal
156,57,normal
166,58,normal
118,58,fat
212,56,thin
165,65,normal
215,63,thin
201,63,thin
120,56,fat
154,62,fat
193,63,thin
181,65,normal
168,64,normal
158,55,normal
202,58,thin
181,57,thin
192,65,thin
133,58,fat
138,61,fat
204,57,thin
122,62,fat
220,65,thin
111,59,fat
214,56,thin
150,58,fat
124,59,fat
155,65,fat
139,55,fat
166,57,normal
219,57,thin
193,59,thin
165,55,normal
186,65,normal
195,62,thin
205,64,thin
118,55,fat
216,62,thin
173,55,thin
157,61,normal
197,65,thin
159,61,normal
186,56,thin
202,57,thin
154,64,fat
197,59,thin
189,58,thin
141,65,fat
210,58,thin
186,59,thin
119,60,fat
205,55,thin
202,63,thin
211,65,thin
128,64,fat
136,60,fat
127,58,fat
134,56,fat
217,60,thin
184,64,normal
118,64,fat
154,56,normal
137,57,fat
182,58,thin
127,58,fat
148,57,fat
111,65,fat
188,55,thin
189,62,thin
189,55,thin
178,58,thin
129,61,fat
163,63,normal
120,63,fat
135,65,fat
142,64,fat
218,60,thin
146,57,fat
142,56,fat
178,56,thin
115,58,fat
164,62,normal
160,55,normal
189,63,thin
114,62,fat
119,64,fat
195,61,thin
158,63,fat
151,58,fat
127,56,fat
184,59,thin
112,59,fat
131,61,fat
157,63,fat
161,56,normal
200,64,thin
115,59,fat
134,57,fat
136,58,fat
186,65,normal
118,56,fat
197,64,thin
112,61,fat
180,57,thin
184,59,thin
210,63,thin
219,61,thin
173,59,normal
164,57,normal
194,63,thin
123,55,fat
113,61,fat
183,62,normal
201,60,thin
134,63,fat
198,63,thin
154,57,normal
165,63,normal
200,56,thin
208,65,thin
114,61,fat
185,58,thin
213,61,thin
134,62,fat
140,55,fat
210,59,thin
164,65,normal
176,62,normal
195,55,thin
174,62,normal
162,55,normal
207,64,thin
188,58,thin
113,60,fat
203,63,thin
174,65,normal
182,64,normal
175,61,normal
198,58,thin
209,61,thin
121,59,fat
148,56,fat
133,63,fat
154,63,fat
155,63,fat
189,58,thin
159,58,normal
182,56,thin
124,61,fat
219,56,thin
198,61,thin
159,59,normal
144,63,fat
169,55,normal
186,55,thin
175,56,thin
110,60,fat
183,61,thin
152,58,fat
148,65,fat
211,57,thin
157,57,normal
130,65,fat
157,56,normal
193,58,thin
145,61,fat
162,56,normal
156,63,fat
151,55,normal
172,56,normal
135,61,fat
132,56,fat
164,64,normal
116,58,fat
147,63,fat
114,56,fat
183,58,thin
211,62,thin
159,63,normal
154,57,normal
201,59,thin
180,56,thin
186,64,thin
116,59,fat
217,62,thin
163,63,normal
218,64,thin
206,60,thin
180,62,normal
182,55,thin
204,59,thin
169,64,normal
195,55,thin
152,64,fat
189,57,thin
209,64,thin
208,56,thin
193,59,thin
195,58,thin
154,62,fat
218,64,thin
156,62,fat
201,64,thin
132,65,fat
157,64,fat
192,60,thin
186,55,thin
181,59,thin
187,56,thin
200,57,thin
188,63,thin
127,61,fat
201,63,thin
196,55,thin
159,64,fat
128,64,fat
203,62,thin
131,60,fat
143,58,fat
137,63,fat
173,55,thin
164,64,normal
127,62,fat
112,64,fat
115,56,fat
157,57,normal
213,61,thin
181,64,normal
138,58,fat
185,58,thin
148,64,fat
181,55,thin
125,56,fat
219,64,thin
178,60,normal
218,65,thin
157,65,fat
204,59,thin
178,62,normal
203,55,thin
211,59,thin
118,65,fat
213,56,thin
210,62,thin
203,56,thin
175,62,normal
112,57,fat
153,60,fat
141,55,fat
179,60,normal
187,56,thin
124,61,fat
219,56,thin
116,60,fat
111,57,fat
173,64,normal
122,60,fat
169,62,normal
148,65,fat
121,61,fat
149,63,fat
204,58,thin
203,59,thin
117,58,fat
128,63,fat
110,58,fat
186,58,thin
117,65,fat
166,60,normal
157,61,normal
183,57,thin
110,58,fat
205,59,thin
214,58,thin
182,58,thin
210,61,thin
205,61,thin
145,62,fat
114,63,fat
133,56,fat
185,65,normal
156,57,normal
205,57,thin
219,62,thin
177,60,normal
220,59,thin
143,60,fat
179,63,normal
216,63,thin
126,65,fat
110,64,fat
143,62,fat
190,61,thin
115,59,fat
179,61,normal
179,65,normal
120,65,fat
150,57,fat
212,58,thin
162,61,normal
122,56,fat
144,59,fat
111,63,fat
162,64,normal
216,65,thin
207,57,thin
145,55,fat
147,55,fat
132,57,fat
133,56,fat
190,62,thin
213,65,thin
172,61,normal
185,55,thin
207,60,thin
135,63,fat
195,56,thin
216,64,thin
132,62,fat
181,63,normal
188,63,thin
136,61,fat
193,64,thin
203,57,thin
158,55,normal
142,55,fat
171,55,normal
182,60,thin
131,62,fat
214,64,thin
194,58,thin
191,59,thin
156,55,normal
158,58,normal
145,56,fat
118,64,fat
215,63,thin
166,59,normal
181,60,thin
139,57,fat
207,59,thin
130,60,fat
144,65,fat
189,64,thin
113,56,fat
141,65,fat
160,62,normal
143,62,fat
173,59,normal
169,58,normal
156,55,normal
194,55,thin
147,63,fat
183,63,normal
142,58,fat
138,65,fat
213,63,thin
185,56,thin
143,57,fat
193,59,thin
212,62,thin
206,61,thin
140,59,fat
166,64,normal
151,58,fat
160,58,normal
122,57,fat
214,65,thin
145,64,fat
152,59,fat
195,62,thin
191,57,thin
171,59,normal
198,59,thin
200,57,thin
162,61,normal
189,61,thin
155,55,normal
171,64,normal
130,60,fat
127,58,fat
214,58,thin
163,64,normal
143,58,fat
215,56,thin
209,56,thin
148,61,fat
157,59,normal
194,59,thin
213,62,thin
196,57,thin
187,60,thin
156,60,normal
163,59,normal
218,65,thin
193,65,thin
192,64,thin
113,55,fat
118,61,fat
151,61,fat
184,59,thin
195,61,thin
193,64,thin
166,60,normal
112,59,fat
172,59,normal
171,58,normal
161,60,normal
206,56,thin
137,61,fat
217,63,thin
178,65,normal
112,60,fat
197,56,thin
218,58,thin
173,65,normal
203,63,thin
114,61,fat
121,57,fat
138,57,fat
165,57,normal
150,63,fat
186,64,thin
115,59,fat
212,65,thin
217,57,thin
204,62,thin
197,57,thin
176,61,normal
162,62,normal
116,58,fat
219,57,thin
189,58,thin
199,65,thin
215,60,thin
178,60,normal
210,57,thin
162,63,normal
144,56,fat
117,62,fat
202,57,thin
110,64,fat
188,59,thin
175,55,thin
158,57,normal
197,64,thin
115,57,fat
135,57,fat
191,56,thin
219,56,thin
141,59,fat
205,62,thin
161,58,normal
146,57,fat
217,58,thin
127,57,fat
159,65,fat
163,55,normal
198,61,thin
112,61,fat
151,56,normal
165,57,normal
179,56,thin
167,64,normal
139,60,fat
199,61,thin
117,57,fat
209,59,thin
164,57,normal
201,57,thin
126,57,fat
147,64,fat
207,59,thin
207,59,thin
205,58,thin
155,62,fat
146,59,fat
188,56,thin
123,65,fat
120,55,fat
145,59,fat
186,58,thin
170,64,normal
214,56,thin
143,62,fat
